unix,date,symbol,open,high,low,close,Volume BTC,Volume ETH
1617678000000,2021-04-06 03:00:00,ETH/BTC,0.036207,0.036293,0.03606,0.036066,1.03518294436026,28.70246061
1617674400000,2021-04-06 02:00:00,ETH/BTC,0.036085,0.036285,0.035923,0.03626,1.007465681733,27.78449205
1617670800000,2021-04-06 01:00:00,ETH/BTC,0.036091,0.036273,0.035999,0.036072,12.58464911506992,348.87583486
1617667200000,2021-04-06 00:00:00,ETH/BTC,0.035673,0.036091,0.035633,0.036087,2.53461905707596,70.23634708
1617663600000,2021-04-05 23:00:00,ETH/BTC,0.035862,0.035862,0.035588,0.035698,3.88669256927926,108.87703987
1617660000000,2021-04-05 22:00:00,ETH/BTC,0.036,0.036065,0.035883,0.035892,0.9152707478929201,25.50068951
1617656400000,2021-04-05 21:00:00,ETH/BTC,0.035785,0.035999,0.035785,0.035914,12.070672318790482,336.09935732
1617652800000,2021-04-05 20:00:00,ETH/BTC,0.035675,0.036129,0.03563,0.035793,43.62663141597996,1218.85931372
1617649200000,2021-04-05 19:00:00,ETH/BTC,0.035682,0.035728,0.035654,0.035697,22.21798090645422,622.40470926
1617645600000,2021-04-05 18:00:00,ETH/BTC,0.035768,0.035794,0.035635,0.035661,27.075075372706287,759.23488889
1617642000000,2021-04-05 17:00:00,ETH/BTC,0.035779,0.035816,0.035611,0.035759,67.1726768188859,1878.4830901
1617638400000,2021-04-05 16:00:00,ETH/BTC,0.035808,0.035859,0.035671,0.035756,3.3252074430436402,92.99718769
1617634800000,2021-04-05 15:00:00,ETH/BTC,0.035816,0.035842,0.035708,0.035774,7.891853579386081,220.60305192
1617631200000,2021-04-05 14:00:00,ETH/BTC,0.035808,0.036027,0.035784,0.0358,31.773992534935996,887.54169092
1617627600000,2021-04-05 13:00:00,ETH/BTC,0.035564,0.035808,0.035544,0.035805,2.5975103495764498,72.54602289
1617624000000,2021-04-05 12:00:00,ETH/BTC,0.035624,0.035627,0.035534,0.035564,1.5919842895144398,44.76392671
1617620400000,2021-04-05 11:00:00,ETH/BTC,0.035505,0.035667,0.035489,0.03562,1.929167441838,54.159669900000004
1617616800000,2021-04-05 10:00:00,ETH/BTC,0.035526,0.035546,0.03546,0.035514,0.45449473279211994,12.79762158
1617613200000,2021-04-05 09:00:00,ETH/BTC,0.03546,0.035566,0.03542,0.035527,1.4363180848764703,40.428915610000004
1617609600000,2021-04-05 08:00:00,ETH/BTC,0.035416,0.035491,0.035366,0.03548,1.0432600520083999,29.40417283
1617606000000,2021-04-05 07:00:00,ETH/BTC,0.035251,0.035478,0.035229,0.035463,3.38242511988759,95.37898993
1617602400000,2021-04-05 06:00:00,ETH/BTC,0.035301,0.035374,0.035223,0.035254,3.16485911386604,89.77305026
1617598800000,2021-04-05 05:00:00,ETH/BTC,0.035306,0.035442,0.035291,0.035291,0.26363756313444,7.470390839999999
1617595200000,2021-04-05 04:00:00,ETH/BTC,0.035267,0.03537,0.035239,0.035305,1.1888105354009502,33.67258279
1617591600000,2021-04-05 03:00:00,ETH/BTC,0.035453,0.035483,0.035276,0.035303,2.1026910106831602,59.56125572
1617588000000,2021-04-05 02:00:00,ETH/BTC,0.035549,0.035556,0.035475,0.035489,2.5477510115723203,71.78987888
1617584400000,2021-04-05 01:00:00,ETH/BTC,0.035514,0.035674,0.035514,0.035608,1.9519129425030401,54.81669688
1617580800000,2021-04-05 00:00:00,ETH/BTC,0.035686,0.035708,0.035469,0.0355,4.517758799729999,127.26081126
1617577200000,2021-04-04 23:00:00,ETH/BTC,0.035662,0.035751,0.035628,0.035683,0.90897558032545,25.47363115
1617573600000,2021-04-04 22:00:00,ETH/BTC,0.035682,0.035683,0.035532,0.035646,1.39385454905112,39.10269172
1617570000000,2021-04-04 21:00:00,ETH/BTC,0.035502,0.035756,0.035481,0.035731,0.32659266779893,9.14031703
1617566400000,2021-04-04 20:00:00,ETH/BTC,0.035572,0.035598,0.035445,0.035497,0.8233471701655201,23.19483816
1617562800000,2021-04-04 19:00:00,ETH/BTC,0.03566,0.035709,0.03552,0.03556,0.356232516388,10.0177873
1617559200000,2021-04-04 18:00:00,ETH/BTC,0.035735,0.035752,0.035642,0.035655,1.80205503927795,50.54143989
1617555600000,2021-04-04 17:00:00,ETH/BTC,0.035706,0.035774,0.035672,0.035743,1.0369868147555599,29.01230492
1617552000000,2021-04-04 16:00:00,ETH/BTC,0.035825,0.035913,0.035694,0.035722,38.32496761708746,1072.86735393
1617548400000,2021-04-04 15:00:00,ETH/BTC,0.035847,0.035879,0.035749,0.035825,63.887347673118754,1783.31745075
1617544800000,2021-04-04 14:00:00,ETH/BTC,0.035803,0.035916,0.035799,0.035847,54.94306675715802,1532.71031766
1617541200000,2021-04-04 13:00:00,ETH/BTC,0.035776,0.035938,0.03575,0.035807,29.69934027425611,829.42833173
1617537600000,2021-04-04 12:00:00,ETH/BTC,0.035682,0.035775,0.035555,0.035775,1.838424278673,51.38851932
1617534000000,2021-04-04 11:00:00,ETH/BTC,0.035594,0.035708,0.035541,0.035675,0.5256195596415,14.73355458
1617530400000,2021-04-04 10:00:00,ETH/BTC,0.035725,0.035758,0.035499,0.03565,10.652772887294,298.81550876
1617526800000,2021-04-04 09:00:00,ETH/BTC,0.035487,0.035725,0.035427,0.035725,0.7162879483665,20.05004754
1617523200000,2021-04-04 08:00:00,ETH/BTC,0.035335,0.035549,0.0353,0.035462,12.04728323099952,339.72373896
1617519600000,2021-04-04 07:00:00,ETH/BTC,0.035109,0.035338,0.035108,0.035338,1.9997265099569201,56.58855934
1617516000000,2021-04-04 06:00:00,ETH/BTC,0.035006,0.035133,0.034988,0.035133,0.7381613494791899,21.010484429999998
1617512400000,2021-04-04 05:00:00,ETH/BTC,0.035034,0.035081,0.034972,0.034972,0.12736508880004002,3.64191607
1617508800000,2021-04-04 04:00:00,ETH/BTC,0.035034,0.035144,0.034963,0.035005,1.1673980615306,33.34946612
1617505200000,2021-04-04 03:00:00,ETH/BTC,0.035121,0.035121,0.034946,0.035088,0.26467440439584,7.54316018
1617501600000,2021-04-04 02:00:00,ETH/BTC,0.035311,0.035342,0.035127,0.035133,1.03338788864514,29.41359658
1617498000000,2021-04-04 01:00:00,ETH/BTC,0.035327,0.035353,0.034971,0.035314,3.03023369985862,85.80828283
1617494400000,2021-04-04 00:00:00,ETH/BTC,0.035255,0.035509,0.03503,0.03532,6.931152916312799,196.23875754
1617490800000,2021-04-03 23:00:00,ETH/BTC,0.035291,0.035557,0.035199,0.035214,7.52488623022812,213.69018658
1617487200000,2021-04-03 22:00:00,ETH/BTC,0.03521,0.035546,0.035033,0.035361,7.489114049689469,211.79022227
1617483600000,2021-04-03 21:00:00,ETH/BTC,0.035486,0.035752,0.035159,0.035269,2.2832259715640704,64.73747403
1617480000000,2021-04-03 20:00:00,ETH/BTC,0.035721,0.035769,0.035249,0.035469,5.28061970184588,148.87985852
1617476400000,2021-04-03 19:00:00,ETH/BTC,0.035361,0.035747,0.035361,0.035747,14.41296507629237,403.19369671
1617472800000,2021-04-03 18:00:00,ETH/BTC,0.034882,0.035361,0.034593,0.035361,10.22260994846118,289.09278438
1617469200000,2021-04-03 17:00:00,ETH/BTC,0.035165,0.035218,0.034692,0.034893,7.75933713061704,222.37517928
1617465600000,2021-04-03 16:00:00,ETH/BTC,0.035213,0.035419,0.034951,0.035163,13.49496847840077,383.78319479
1617462000000,2021-04-03 15:00:00,ETH/BTC,0.035343,0.03541,0.0352,0.0352,9.712775158944002,275.93111247
1617458400000,2021-04-03 14:00:00,ETH/BTC,0.035582,0.035602,0.035345,0.035358,0.7980780779319,22.57135805
1617454800000,2021-04-03 13:00:00,ETH/BTC,0.035477,0.035605,0.03546,0.03559,9.6903953679497,272.27859983
1617451200000,2021-04-03 12:00:00,ETH/BTC,0.035361,0.035536,0.035306,0.035497,18.598417066552397,523.9433492
1617447600000,2021-04-03 11:00:00,ETH/BTC,0.035342,0.035446,0.035342,0.035393,22.38201135959119,632.38525583
1617444000000,2021-04-03 10:00:00,ETH/BTC,0.035466,0.035483,0.0353,0.035343,23.59654529093631,667.64409617
1617440400000,2021-04-03 09:00:00,ETH/BTC,0.035467,0.035502,0.03514,0.035458,19.375409443725342,546.43266523
1617436800000,2021-04-03 08:00:00,ETH/BTC,0.035642,0.035654,0.035475,0.035506,77.78861228739545,2190.85822924
1617433200000,2021-04-03 07:00:00,ETH/BTC,0.035748,0.035748,0.035577,0.035578,47.62319529709786,1338.55740337
1617429600000,2021-04-03 06:00:00,ETH/BTC,0.035381,0.035828,0.035362,0.035747,107.52205859084685,3007.86243855
1617426000000,2021-04-03 05:00:00,ETH/BTC,0.035339,0.035387,0.03524,0.035383,48.66061612282464,1375.25410855
1617422400000,2021-04-03 04:00:00,ETH/BTC,0.035296,0.03543,0.035291,0.035358,1.08935737456986,30.80936067
1617418800000,2021-04-03 03:00:00,ETH/BTC,0.03543,0.035463,0.035304,0.035335,1.447153256993,40.9552358
1617415200000,2021-04-03 02:00:00,ETH/BTC,0.035421,0.035554,0.035223,0.035502,1.2539626620939601,35.32090198
1617411600000,2021-04-03 01:00:00,ETH/BTC,0.03569,0.035696,0.035131,0.035487,30.819658916118957,868.47744008
1617408000000,2021-04-03 00:00:00,ETH/BTC,0.03617,0.036189,0.035577,0.035742,121.92276213030942,3411.1902560099998
1617404400000,2021-04-02 23:00:00,ETH/BTC,0.035899,0.036256,0.035899,0.03616,53.866158860064,1489.6614729
1617400800000,2021-04-02 22:00:00,ETH/BTC,0.035602,0.035898,0.035515,0.03588,25.397614956199202,707.84880034
1617397200000,2021-04-02 21:00:00,ETH/BTC,0.03564,0.035795,0.035514,0.035604,12.583948316446799,353.4419817
1617393600000,2021-04-02 20:00:00,ETH/BTC,0.035109,0.035837,0.035109,0.035642,110.50489194925737,3100.41220889
1617390000000,2021-04-02 19:00:00,ETH/BTC,0.034716,0.035104,0.034594,0.03505,20.3988291122195,581.99227139
1617386400000,2021-04-02 18:00:00,ETH/BTC,0.034697,0.034785,0.03458,0.034769,12.809140263368821,368.40692178
1617382800000,2021-04-02 17:00:00,ETH/BTC,0.03476,0.03476,0.034597,0.034719,4.26479879619054,122.83760466
1617379200000,2021-04-02 16:00:00,ETH/BTC,0.034875,0.034931,0.034551,0.034696,7.8444265208494395,226.09022714
1617375600000,2021-04-02 15:00:00,ETH/BTC,0.03495,0.035036,0.034567,0.03483,8.1122898802689,232.91099283
1617372000000,2021-04-02 14:00:00,ETH/BTC,0.0339,0.034942,0.0339,0.034942,54.0396287771543,1546.55225165
1617368400000,2021-04-02 13:00:00,ETH/BTC,0.033703,0.0339,0.033673,0.033896,8.03961894941168,237.18488758
1617364800000,2021-04-02 12:00:00,ETH/BTC,0.033685,0.033736,0.033629,0.033666,10.80772139937354,321.02778469
1617361200000,2021-04-02 11:00:00,ETH/BTC,0.033556,0.033685,0.033556,0.033685,9.2708175599467,275.22094582
1617357600000,2021-04-02 10:00:00,ETH/BTC,0.033448,0.033556,0.033425,0.033556,24.70477726542344,736.22533274
1617354000000,2021-04-02 09:00:00,ETH/BTC,0.033468,0.03351,0.033413,0.033448,46.17127938705088,1380.38984056
1617350400000,2021-04-02 08:00:00,ETH/BTC,0.033536,0.033646,0.033466,0.033466,39.455105113951284,1178.96088908
1617346800000,2021-04-02 07:00:00,ETH/BTC,0.033505,0.033635,0.033463,0.033536,60.44303485801984,1802.33286194
1617343200000,2021-04-02 06:00:00,ETH/BTC,0.033411,0.033528,0.033368,0.033505,55.709091098152946,1662.70977759
1617339600000,2021-04-02 05:00:00,ETH/BTC,0.033471,0.033573,0.033411,0.033411,11.299008244282712,338.18228261
1617336000000,2021-04-02 04:00:00,ETH/BTC,0.033335,0.033475,0.033321,0.033475,11.67116451058025,348.65315939
1617332400000,2021-04-02 03:00:00,ETH/BTC,0.033432,0.033516,0.033324,0.033334,41.931571317320724,1257.92198108
1617328800000,2021-04-02 02:00:00,ETH/BTC,0.033846,0.033846,0.033157,0.033432,128.00207587244617,3828.72923763
1617325200000,2021-04-02 01:00:00,ETH/BTC,0.033378,0.03385,0.033378,0.03385,29.7211194154125,878.02420725
1617321600000,2021-04-02 00:00:00,ETH/BTC,0.033496,0.033498,0.033269,0.033393,42.02531024764545,1258.50658065
1617318000000,2021-04-01 23:00:00,ETH/BTC,0.033405,0.033549,0.033405,0.033496,41.507905679900716,1239.18992357
1617314400000,2021-04-01 22:00:00,ETH/BTC,0.033394,0.033415,0.033309,0.033395,24.19662069126555,724.55818809
1617310800000,2021-04-01 21:00:00,ETH/BTC,0.033464,0.03352,0.033321,0.033395,44.263189434762204,1325.44361236
1617307200000,2021-04-01 20:00:00,ETH/BTC,0.033485,0.033595,0.033455,0.033466,66.32017532860259,1981.71802213
1617303600000,2021-04-01 19:00:00,ETH/BTC,0.033472,0.033681,0.033404,0.033485,82.28850620359711,2457.47368086
1617300000000,2021-04-01 18:00:00,ETH/BTC,0.033143,0.033592,0.032421,0.033472,164.4906747847885,4914.27685184
1617296400000,2021-04-01 17:00:00,ETH/BTC,0.033121,0.033465,0.0331,0.033155,84.30179016171235,2542.65691937
1617292800000,2021-04-01 16:00:00,ETH/BTC,0.032949,0.033138,0.032949,0.03313,28.940562410693097,873.54549987
1617289200000,2021-04-01 15:00:00,ETH/BTC,0.032752,0.032948,0.032742,0.032948,9.16890501739572,278.28411489
1617285600000,2021-04-01 14:00:00,ETH/BTC,0.03282,0.03282,0.032609,0.032739,11.27361901858164,344.34830076000003
1617282000000,2021-04-01 13:00:00,ETH/BTC,0.032709,0.032865,0.0327,0.032826,38.52620878724527,1173.6492045100001
1617278400000,2021-04-01 12:00:00,ETH/BTC,0.032742,0.032795,0.0327,0.032709,154.237522661545,4715.44598311
1617274800000,2021-04-01 11:00:00,ETH/BTC,0.032886,0.032918,0.032731,0.032741,182.22862940777375,5565.7624815300005
1617271200000,2021-04-01 10:00:00,ETH/BTC,0.032913,0.03299,0.03288,0.032891,119.35683742214071,3628.8600961399998
1617267600000,2021-04-01 09:00:00,ETH/BTC,0.033,0.033054,0.0329,0.032916,181.39552835736853,5510.86184097
1617264000000,2021-04-01 08:00:00,ETH/BTC,0.032716,0.033142,0.0327,0.033001,263.82794995663346,7994.54410341
1617260400000,2021-04-01 07:00:00,ETH/BTC,0.032589,0.032797,0.032576,0.032716,144.64549371393616,4421.24629276
1617256800000,2021-04-01 06:00:00,ETH/BTC,0.032491,0.032646,0.032484,0.032596,137.5250148829907,4219.07641683
1617253200000,2021-04-01 05:00:00,ETH/BTC,0.032586,0.032586,0.032486,0.032487,53.07918793545733,1633.85932636
1617249600000,2021-04-01 04:00:00,ETH/BTC,0.032535,0.032579,0.03247,0.032553,0.28079743535343,8.62585431
1617246000000,2021-04-01 03:00:00,ETH/BTC,0.03258,0.03258,0.032404,0.032536,8.355073716927281,256.79474173
1617242400000,2021-04-01 02:00:00,ETH/BTC,0.032782,0.032808,0.032584,0.032584,0.62183436718016,19.08404024
1617238800000,2021-04-01 01:00:00,ETH/BTC,0.0326,0.032785,0.032587,0.032785,0.43703071420695,13.33020327
1617235200000,2021-04-01 00:00:00,ETH/BTC,0.032692,0.032883,0.032553,0.032553,9.55070887886523,293.38951491
1617231600000,2021-03-31 23:00:00,ETH/BTC,0.0325,0.032705,0.032494,0.032646,30.69178355373378,940.13917643
1617228000000,2021-03-31 22:00:00,ETH/BTC,0.03275,0.032861,0.0325,0.0325,38.3826074606,1181.00330648
1617224400000,2021-03-31 21:00:00,ETH/BTC,0.032888,0.033025,0.032685,0.03275,20.94255882768,639.46744512
1617220800000,2021-03-31 20:00:00,ETH/BTC,0.032453,0.032923,0.032387,0.032902,23.83071607140998,724.29384449
1617217200000,2021-03-31 19:00:00,ETH/BTC,0.03192,0.032456,0.03192,0.032433,23.45265837801504,723.1109788800001
1617213600000,2021-03-31 18:00:00,ETH/BTC,0.03125,0.03193,0.031218,0.031901,40.08416329590687,1256.51745387
1617210000000,2021-03-31 17:00:00,ETH/BTC,0.031308,0.031351,0.031265,0.031269,46.3316532628215,1481.7120235
1617206400000,2021-03-31 16:00:00,ETH/BTC,0.03116,0.031307,0.03112,0.031307,21.18035789142354,676.53744822
1617202800000,2021-03-31 15:00:00,ETH/BTC,0.031317,0.031318,0.03115,0.031206,23.82695311577154,763.53756059
1617199200000,2021-03-31 14:00:00,ETH/BTC,0.031243,0.031354,0.031213,0.031286,1.5015013369971801,47.99275513
1617195600000,2021-03-31 13:00:00,ETH/BTC,0.031205,0.031255,0.03115,0.031213,80.83801574020991,2589.88292507
1617192000000,2021-03-31 12:00:00,ETH/BTC,0.031166,0.03125,0.03115,0.031217,9.13624493610927,292.66889631
1617188400000,2021-03-31 11:00:00,ETH/BTC,0.031197,0.031206,0.031122,0.031166,31.55727231687798,1012.55446053
1617184800000,2021-03-31 10:00:00,ETH/BTC,0.031187,0.031205,0.031112,0.031194,0.93631674448584,30.01592436
1617181200000,2021-03-31 09:00:00,ETH/BTC,0.031163,0.03124,0.031154,0.031171,0.3067615227054,9.8412474
1617177600000,2021-03-31 08:00:00,ETH/BTC,0.031199,0.031244,0.031055,0.031158,11.435092018210801,367.0034026
1617174000000,2021-03-31 07:00:00,ETH/BTC,0.031038,0.031382,0.031028,0.031169,7.40634023725119,237.61879551
1617170400000,2021-03-31 06:00:00,ETH/BTC,0.031197,0.031204,0.030936,0.031055,2.0974591358962,67.54014284
1617166800000,2021-03-31 05:00:00,ETH/BTC,0.031052,0.031221,0.031052,0.031221,0.33026613896393997,10.57833314
1617163200000,2021-03-31 04:00:00,ETH/BTC,0.031073,0.031117,0.031034,0.031085,0.8204019417267,26.39221302
1617159600000,2021-03-31 03:00:00,ETH/BTC,0.031324,0.031349,0.031042,0.031106,2.6550476483741003,85.35483985
1617156000000,2021-03-31 02:00:00,ETH/BTC,0.031371,0.031382,0.031284,0.031338,3.24096650908596,103.41969842
1617152400000,2021-03-31 01:00:00,ETH/BTC,0.0315,0.031558,0.031336,0.031388,2.68276542035264,85.47105328
1617148800000,2021-03-31 00:00:00,ETH/BTC,0.031337,0.031499,0.031337,0.031499,17.649065097141662,560.30556834
1617145200000,2021-03-30 23:00:00,ETH/BTC,0.031327,0.03142,0.031294,0.031319,20.716182415174117,661.45733948
1617141600000,2021-03-30 22:00:00,ETH/BTC,0.031395,0.031407,0.031207,0.031324,15.147796155280519,483.58434923
1617138000000,2021-03-30 21:00:00,ETH/BTC,0.031395,0.03146,0.03137,0.031391,2.6402986972662505,84.11005375
1617134400000,2021-03-30 20:00:00,ETH/BTC,0.031459,0.031465,0.031383,0.031394,3.08151803267836,98.15627294000001
1617130800000,2021-03-30 19:00:00,ETH/BTC,0.031304,0.031474,0.031292,0.03146,2.5313024993828,80.46098218
1617127200000,2021-03-30 18:00:00,ETH/BTC,0.031254,0.031318,0.031218,0.031312,0.38354065574864,12.24899897
1617123600000,2021-03-30 17:00:00,ETH/BTC,0.031174,0.03125,0.031149,0.03125,16.1981610065625,518.34115221
1617120000000,2021-03-30 16:00:00,ETH/BTC,0.031278,0.03128,0.031169,0.031169,15.99930188257162,513.30815498
1617116400000,2021-03-30 15:00:00,ETH/BTC,0.031209,0.03127,0.031146,0.031242,1.27515172694316,40.81530398
1617112800000,2021-03-30 14:00:00,ETH/BTC,0.031131,0.031238,0.031115,0.031205,1.7304124826672,55.45305184
1617109200000,2021-03-30 13:00:00,ETH/BTC,0.031146,0.031174,0.031091,0.031105,0.3856189135682,12.39732884
1617105600000,2021-03-30 12:00:00,ETH/BTC,0.031204,0.031204,0.031081,0.031118,0.57251980426648,18.39834836
1617102000000,2021-03-30 11:00:00,ETH/BTC,0.031193,0.031247,0.031131,0.031195,25.9369684159577,831.44633486
1617098400000,2021-03-30 10:00:00,ETH/BTC,0.03117,0.031201,0.031029,0.031201,5.75114778066376,184.32575176
1617094800000,2021-03-30 09:00:00,ETH/BTC,0.0313,0.031328,0.031108,0.031172,27.729587252792395,889.5671517
1617091200000,2021-03-30 08:00:00,ETH/BTC,0.031299,0.03132,0.03122,0.0313,52.144436807376,1665.95644752
1617087600000,2021-03-30 07:00:00,ETH/BTC,0.031275,0.03132,0.031269,0.031284,33.40138058354988,1067.68254007
1617084000000,2021-03-30 06:00:00,ETH/BTC,0.031347,0.031403,0.031261,0.031285,102.94921248859451,3290.6892277
1617080400000,2021-03-30 05:00:00,ETH/BTC,0.031307,0.03135,0.031294,0.031347,92.91804044833043,2964.17649052
1617076800000,2021-03-30 04:00:00,ETH/BTC,0.031404,0.031406,0.031289,0.031307,90.34270018187432,2885.70288376
1617073200000,2021-03-30 03:00:00,ETH/BTC,0.031296,0.031432,0.031293,0.031399,256.5594817216356,8170.94435242
1617069600000,2021-03-30 02:00:00,ETH/BTC,0.031447,0.031459,0.031215,0.031279,98.47834705327996,3148.38540405
1617066000000,2021-03-30 01:00:00,ETH/BTC,0.031444,0.031495,0.031383,0.031449,198.17923543049244,6301.60690103
1617062400000,2021-03-30 00:00:00,ETH/BTC,0.031508,0.031704,0.031392,0.031443,171.06272116188597,5440.40712279
1617058800000,2021-03-29 23:00:00,ETH/BTC,0.031332,0.03156,0.031245,0.031508,178.64015564362046,5669.67613443
1617055200000,2021-03-29 22:00:00,ETH/BTC,0.031407,0.031447,0.031288,0.031331,162.19545463097947,5176.83618879
1617051600000,2021-03-29 21:00:00,ETH/BTC,0.031553,0.031631,0.031372,0.031407,151.9705031009489,4838.74623813
1617048000000,2021-03-29 20:00:00,ETH/BTC,0.031464,0.031631,0.031411,0.031553,162.55459768652366,5151.79531856
1617044400000,2021-03-29 19:00:00,ETH/BTC,0.031618,0.031662,0.031441,0.03146,111.47708465751,3543.4546935
1617040800000,2021-03-29 18:00:00,ETH/BTC,0.031681,0.031697,0.031476,0.031617,26.50789926723042,838.4065302600001
1617037200000,2021-03-29 17:00:00,ETH/BTC,0.031346,0.031727,0.031304,0.031688,39.49230759824936,1246.28589997
1617033600000,2021-03-29 16:00:00,ETH/BTC,0.031025,0.031372,0.031005,0.031372,11.020306881803558,351.27842923
1617030000000,2021-03-29 15:00:00,ETH/BTC,0.030684,0.031019,0.030652,0.031019,1.88488336978419,60.76544601
1617026400000,2021-03-29 14:00:00,ETH/BTC,0.030755,0.030755,0.030632,0.030651,0.69368887603536,22.63185136
1617022800000,2021-03-29 13:00:00,ETH/BTC,0.03058,0.030751,0.030577,0.030736,9.94836620909728,323.67146698
1617019200000,2021-03-29 12:00:00,ETH/BTC,0.030597,0.030703,0.030577,0.030577,3.9792048072606403,130.13718832
1617015600000,2021-03-29 11:00:00,ETH/BTC,0.030535,0.030597,0.030491,0.0305,2.29839298899,75.35714718
1617012000000,2021-03-29 10:00:00,ETH/BTC,0.030408,0.030522,0.030328,0.030522,7.99167972673374,261.83342267
1617008400000,2021-03-29 09:00:00,ETH/BTC,0.030343,0.030555,0.030306,0.030355,5.69828891939255,187.72159181
1617004800000,2021-03-29 08:00:00,ETH/BTC,0.030445,0.030507,0.030294,0.030507,1.45288874429382,47.62476626
1617001200000,2021-03-29 07:00:00,ETH/BTC,0.030642,0.030642,0.030421,0.030453,1.6259137854277201,53.39092324
1616997600000,2021-03-29 06:00:00,ETH/BTC,0.030699,0.030738,0.0306,0.0306,0.8768554594019999,28.65540717
1616994000000,2021-03-29 05:00:00,ETH/BTC,0.030692,0.030763,0.030676,0.030676,1.04473909298288,34.05721388
1616990400000,2021-03-29 04:00:00,ETH/BTC,0.030647,0.030773,0.030609,0.030653,1.17209168185256,38.23742152
1616986800000,2021-03-29 03:00:00,ETH/BTC,0.030647,0.030647,0.030545,0.030636,0.03583962202248,1.16985318
1616983200000,2021-03-29 02:00:00,ETH/BTC,0.0305,0.03064,0.030471,0.03064,0.7109730038463999,23.20407976
1616979600000,2021-03-29 01:00:00,ETH/BTC,0.030414,0.030569,0.030414,0.030486,0.38684734026941997,12.68934397
1616976000000,2021-03-29 00:00:00,ETH/BTC,0.030216,0.030426,0.030215,0.030419,1.37086502729038,45.06607802
1616972400000,2021-03-28 23:00:00,ETH/BTC,0.0303,0.0303,0.03023,0.03023,29.2705298731063,968.26099481
1616968800000,2021-03-28 22:00:00,ETH/BTC,0.030369,0.030393,0.0303,0.0303,115.49209451248201,3811.62028094
1616965200000,2021-03-28 21:00:00,ETH/BTC,0.030394,0.030411,0.030334,0.030369,2.7411316746906,90.2608474
1616961600000,2021-03-28 20:00:00,ETH/BTC,0.030318,0.030416,0.030318,0.030405,1.3982937258688501,45.98894017
1616958000000,2021-03-28 19:00:00,ETH/BTC,0.030354,0.030394,0.030301,0.030356,0.215803740943,7.10909675
1616954400000,2021-03-28 18:00:00,ETH/BTC,0.03042,0.030428,0.0303,0.03032,5.4448713368472,179.58018921
1616950800000,2021-03-28 17:00:00,ETH/BTC,0.0303,0.030555,0.0303,0.030412,8.6497151417578,284.41783315
1616947200000,2021-03-28 16:00:00,ETH/BTC,0.030325,0.03036,0.0303,0.0303,4.699747714287,155.10718529
1616943600000,2021-03-28 15:00:00,ETH/BTC,0.030555,0.030556,0.0303,0.030356,265.20128618621254,8736.37126717
1616940000000,2021-03-28 14:00:00,ETH/BTC,0.030412,0.030562,0.030394,0.030555,198.57694489764074,6498.99999665
1616936400000,2021-03-28 13:00:00,ETH/BTC,0.030466,0.03047,0.030371,0.030413,0.03683704340557,1.21122689
1616932800000,2021-03-28 12:00:00,ETH/BTC,0.030481,0.030494,0.030323,0.030458,0.36502622890494,11.98457643
1616929200000,2021-03-28 11:00:00,ETH/BTC,0.0305,0.030536,0.030465,0.03053,0.7023063770017001,23.00381189
1616925600000,2021-03-28 10:00:00,ETH/BTC,0.030542,0.030586,0.0305,0.030519,0.50921000788185,16.68501615
1616922000000,2021-03-28 09:00:00,ETH/BTC,0.030555,0.030587,0.030517,0.03055,85.006458191798,2782.53545636
1616918400000,2021-03-28 08:00:00,ETH/BTC,0.030555,0.03057,0.030555,0.030555,45.4570558817697,1487.71251454
1616914800000,2021-03-28 07:00:00,ETH/BTC,0.030635,0.030647,0.030555,0.030576,15.608439498462719,510.48009872
1616911200000,2021-03-28 06:00:00,ETH/BTC,0.030567,0.030643,0.030563,0.030643,0.12354262683075999,4.03167532
1616907600000,2021-03-28 05:00:00,ETH/BTC,0.030521,0.030619,0.03052,0.03059,9.496499167792699,310.44456253
1616904000000,2021-03-28 04:00:00,ETH/BTC,0.030501,0.030548,0.030414,0.030548,0.09156506274608,2.99741596
1616900400000,2021-03-28 03:00:00,ETH/BTC,0.030604,0.030613,0.030515,0.030521,0.03433491819966,1.12496046
1616896800000,2021-03-28 02:00:00,ETH/BTC,0.030553,0.030632,0.030552,0.030598,0.5958066839513001,19.47207935
1616893200000,2021-03-28 01:00:00,ETH/BTC,0.030536,0.030583,0.030513,0.030535,1.4977573701792501,49.05051155
1616889600000,2021-03-28 00:00:00,ETH/BTC,0.030701,0.030701,0.030517,0.030517,0.8229168709997899,26.96585087
1616886000000,2021-03-27 23:00:00,ETH/BTC,0.030605,0.030692,0.03059,0.030689,0.66880687799899,21.79304891
1616882400000,2021-03-27 22:00:00,ETH/BTC,0.030629,0.030648,0.030544,0.030578,0.3948730026024,12.9136308
1616878800000,2021-03-27 21:00:00,ETH/BTC,0.030778,0.030875,0.030598,0.030602,4.3796122608095,143.11522975
1616875200000,2021-03-27 20:00:00,ETH/BTC,0.030537,0.030766,0.030537,0.030758,14.9298047130687,485.39582265
1616871600000,2021-03-27 19:00:00,ETH/BTC,0.030603,0.030618,0.030533,0.030573,0.19454041771568997,6.36314453
1616868000000,2021-03-27 18:00:00,ETH/BTC,0.030531,0.030615,0.030511,0.030603,0.5106089923578,16.6849326
1616864400000,2021-03-27 17:00:00,ETH/BTC,0.03042,0.030524,0.03042,0.030498,2.89585122179886,94.95216807
